21.7 22.3
24.5 25.0
30.6 30.9
40.0 40.1
50.3 50.0
60.2 60.0
70.0 70.0
79.9 80.0
89.7 90.0
99.5 100.0
109.3 110.0
119.1 120.0
128.9 130.0
138.8 140.0
148.5 150.0
158.0 160.0
167.5 170.0
177.0 180.0
186.2 190.0
195.3 200.0
204.3 210.0
212.9 220.0
221.7 230.0
230.2 240.0
238.6 250.0
247.0 260.0
255.4 270.0
