22.3 22.1
25.7 25.4
30.8 30.4
40.6 40.0
51.1 50.0
61.6 60.0
72.1 70.0
82.6 80.0
93.2 90.0
103.8 100.0
114.5 110.0
125.4 120.0
136.4 130.0
147.2 140.0
157.9 150.0
168.4 160.0
178.9 170.0
189.0 180.0
198.9 190.0
208.4 200.0
217.6 210.0
226.6 220.0
235.7 230.0
244.9 240.0
254.2 250.0
