26.8 25.8
30.7 30.0
40.2 40.0
46.1 46.0
50.2 50.0
52.1 52.0
54.9 55.0
59.7 60.0
69.3 70.0
79.0 80.0
88.7 90.0
98.4 100.0
108.0 110.0
117.7 120.0
127.4 130.0
137.0 140.0
146.6 150.0
156.0 160.0
165.4 170.0
174.5 180.0
183.6 190.0
192.4 200.0
201.3 210.0
209.9 220.0
218.3 230.0
226.9 240.0
235.1 250.0
243.6 260.0
251.8 270.0
