25.0 25.1
30.0 30.1
40.0 40.2
50.0 50.3
60.0 60.4
70.0 70.5
80.0 80.7
90.0 90.9
100.0 101.1
110.0 111.5
120.0 121.8
130.0 132.1
140.0 142.4
150.0 152.8
160.0 163.1
165.0 168.3
170.0 173.4
175.0 178.6
180.0 183.7
185.0 188.7
190.0 193.7
195.0 198.6
200.0 203.5
205.0 208.3
210.0 213.2
215.0 218.0
220.0 222.8
225.0 227.6
230.0 232.4
235.0 237.1
240.0 241.9
245.0 246.6
250.0 251.4
