22.1 111.8
25.0 98.1
30.1 77.9
30.4 77.1
31.0 75.1
32.0 71.8
40.5 50.25
51.6 32.4
61.6 22.3
72.0 15.42
72.1 15.34
81.9 11.04
92.0 7.98
102.0 5.89
102.0 5.88
111.7 4.44
111.7 4.43
121.0 3.42
130.3 2.67
130.3 2.66
139.8 2.08
139.9 2.08
148.5 1.677
149.0 1.651
159.4 1.289
159.4 1.286
169.0 1.033
169.2 1.028
180.0 0.807
189.4 0.658
189.5 0.657
200.0 0.527
210.0 0.429
220.1 0.351
230.3 0.288
240.0 0.240
250.5 0.198
250.6 0.198
255.0 0.183
255.1 0.182
